case_id,modality,filename,z,y,x,spacing_x,spacing_y,spacing_z
HN_1HND082,MASK,HN_1HND082_mask.nii.gz,89,272,278,1.0,1.0,3.0
HN_1HND083,CT,HN_1HND083_CT_reg.nii.gz,91,278,277,1.0,1.0,3.0
HN_1HND083,MR,HN_1HND083_MR.nii.gz,91,278,277,1.0,1.0,3.0
HN_1HND083,MASK,HN_1HND083_mask.nii.gz,91,278,277,1.0,1.0,3.0
HN_1HND084,CT,HN_1HND084_CT_reg.nii.gz,97,302,276,1.0,1.0,3.0
HN_1HND084,MR,HN_1HND084_MR.nii.gz,97,302,276,1.0,1.0,3.0
HN_1HND084,MASK,HN_1HND084_mask.nii.gz,97,302,276,1.0,1.0,3.0
HN_1HND086,CT,HN_1HND086_CT_reg.nii.gz,89,268,279,1.0,1.0,3.0
HN_1HND086,MR,HN_1HND086_MR.nii.gz,89,268,279,1.0,1.0,3.0
HN_1HND086,MASK,HN_1HND086_mask.nii.gz,89,268,279,1.0,1.0,3.0
HN_1HND088,CT,HN_1HND088_CT_reg.nii.gz,88,268,277,1.0,1.0,3.0
HN_1HND088,MR,HN_1HND088_MR.nii.gz,88,268,277,1.0,1.0,3.0
HN_1HND088,MASK,HN_1HND088_mask.nii.gz,88,268,277,1.0,1.0,3.0
HN_1HND089,CT,HN_1HND089_CT_reg.nii.gz,98,271,283,1.0,1.0,3.0
HN_1HND089,MR,HN_1HND089_MR.nii.gz,98,271,283,1.0,1.0,3.0
HN_1HND089,MASK,HN_1HND089_mask.nii.gz,98,271,283,1.0,1.0,3.0
HN_1HND090,CT,HN_1HND090_CT_reg.nii.gz,88,285,275,1.0,1.0,3.0
HN_1HND090,MR,HN_1HND090_MR.nii.gz,88,285,275,1.0,1.0,3.0
HN_1HND090,MASK,HN_1HND090_mask.nii.gz,88,285,275,1.0,1.0,3.0
HN_1HND092,CT,HN_1HND092_CT_reg.nii.gz,100,319,280,1.0,1.0,3.0
HN_1HND092,MR,HN_1HND092_MR.nii.gz,100,319,280,1.0,1.0,3.0
HN_1HND092,MASK,HN_1HND092_mask.nii.gz,100,319,280,1.0,1.0,3.0
HN_1HND093,CT,HN_1HND093_CT_reg.nii.gz,88,268,278,1.0,1.0,3.0
HN_1HND093,MR,HN_1HND093_MR.nii.gz,88,268,278,1.0,1.0,3.0
HN_1HND093,MASK,HN_1HND093_mask.nii.gz,88,268,278,1.0,1.0,3.0
HN_1HND094,CT,HN_1HND094_CT_reg.nii.gz,89,273,279,1.0,1.0,3.0
HN_1HND094,MR,HN_1HND094_MR.nii.gz,89,273,279,1.0,1.0,3.0
HN_1HND094,MASK,HN_1HND094_mask.nii.gz,89,273,279,1.0,1.0,3.0
HN_1HND095,CT,HN_1HND095_CT_reg.nii.gz,87,272,279,1.0,1.0,3.0
HN_1HND095,MR,HN_1HND095_MR.nii.gz,87,272,279,1.0,1.0,3.0
HN_1HND095,MASK,HN_1HND095_mask.nii.gz,87,272,279,1.0,1.0,3.0
HN_1HND096,CT,HN_1HND096_CT_reg.nii.gz,89,270,280,1.0,1.0,3.0
HN_1HND096,MR,HN_1HND096_MR.nii.gz,89,270,280,1.0,1.0,3.0
HN_1HND096,MASK,HN_1HND096_mask.nii.gz,89,270,280,1.0,1.0,3.0
HN_1HND097,CT,HN_1HND097_CT_reg.nii.gz,91,274,286,1.0,1.0,3.0
HN_1HND097,MR,HN_1HND097_MR.nii.gz,91,274,286,1.0,1.0,3.0
HN_1HND097,MASK,HN_1HND097_mask.nii.gz,91,274,286,1.0,1.0,3.0
HN_1HND098,CT,HN_1HND098_CT_reg.nii.gz,90,270,284,1.0,1.0,3.0
HN_1HND098,MR,HN_1HND098_MR.nii.gz,90,270,284,1.0,1.0,3.0
HN_1HND098,MASK,HN_1HND098_mask.nii.gz,90,270,284,1.0,1.0,3.0
HN_1HND099,CT,HN_1HND099_CT_reg.nii.gz,90,271,280,1.0,1.0,3.0
HN_1HND099,MR,HN_1HND099_MR.nii.gz,90,271,280,1.0,1.0,3.0
HN_1HND099,MASK,HN_1HND099_mask.nii.gz,90,271,280,1.0,1.0,3.0
HN_1HND100,CT,HN_1HND100_CT_reg.nii.gz,90,277,289,1.0,1.0,3.0
HN_1HND100,MR,HN_1HND100_MR.nii.gz,90,277,289,1.0,1.0,3.0
HN_1HND100,MASK,HN_1HND100_mask.nii.gz,90,277,289,1.0,1.0,3.0
HN_1HND101,CT,HN_1HND101_CT_reg.nii.gz,88,269,277,1.0,1.0,3.0
HN_1HND101,MR,HN_1HND101_MR.nii.gz,88,269,277,1.0,1.0,3.0
HN_1HND101,MASK,HN_1HND101_mask.nii.gz,88,269,277,1.0,1.0,3.0
HN_1HND102,CT,HN_1HND102_CT_reg.nii.gz,88,269,277,1.0,1.0,3.0
HN_1HND102,MR,HN_1HND102_MR.nii.gz,88,269,277,1.0,1.0,3.0
HN_1HND102,MASK,HN_1HND102_mask.nii.gz,88,269,277,1.0,1.0,3.0
TH_1THA001,CT,TH_1THA001_CT_reg.nii.gz,103,313,499,1.0,1.0,3.0
TH_1THA001,MR,TH_1THA001_MR.nii.gz,103,313,499,1.0,1.0,3.0
TH_1THA001,MASK,TH_1THA001_mask.nii.gz,103,313,499,1.0,1.0,3.0
TH_1THA002,CT,TH_1THA002_CT_reg.nii.gz,97,360,492,1.0,1.0,3.0
TH_1THA002,MR,TH_1THA002_MR.nii.gz,97,360,492,1.0,1.0,3.0
TH_1THA002,MASK,TH_1THA002_mask.nii.gz,97,360,492,1.0,1.0,3.0
TH_1THA003,CT,TH_1THA003_CT_reg.nii.gz,97,366,473,1.0,1.0,3.0
TH_1THA003,MR,TH_1THA003_MR.nii.gz,97,366,473,1.0,1.0,3.0
TH_1THA003,MASK,TH_1THA003_mask.nii.gz,97,366,473,1.0,1.0,3.0
TH_1THA004,CT,TH_1THA004_CT_reg.nii.gz,100,376,495,1.0,1.0,3.0
TH_1THA004,MR,TH_1THA004_MR.nii.gz,100,376,495,1.0,1.0,3.0
TH_1THA004,MASK,TH_1THA004_mask.nii.gz,100,376,495,1.0,1.0,3.0
TH_1THA005,CT,TH_1THA005_CT_reg.nii.gz,93,321,423,1.0,1.0,3.0
TH_1THA005,MR,TH_1THA005_MR.nii.gz,93,321,423,1.0,1.0,3.0
TH_1THA005,MASK,TH_1THA005_mask.nii.gz,93,321,423,1.0,1.0,3.0
TH_1THA010,CT,TH_1THA010_CT_reg.nii.gz,96,355,467,1.0,1.0,3.0
TH_1THA010,MR,TH_1THA010_MR.nii.gz,96,355,467,1.0,1.0,3.0
TH_1THA010,MASK,TH_1THA010_mask.nii.gz,96,355,467,1.0,1.0,3.0
TH_1THA011,CT,TH_1THA011_CT_reg.nii.gz,100,394,524,1.0,1.0,3.0
TH_1THA011,MR,TH_1THA011_MR.nii.gz,100,394,524,1.0,1.0,3.0
TH_1THA011,MASK,TH_1THA011_mask.nii.gz,100,394,524,1.0,1.0,3.0
TH_1THA013,CT,TH_1THA013_CT_reg.nii.gz,103,356,509,1.0,1.0,3.0
TH_1THA013,MR,TH_1THA013_MR.nii.gz,103,356,509,1.0,1.0,3.0
TH_1THA013,MASK,TH_1THA013_mask.nii.gz,103,356,509,1.0,1.0,3.0
TH_1THA015,CT,TH_1THA015_CT_reg.nii.gz,73,321,489,1.0,1.0,3.0
TH_1THA015,MR,TH_1THA015_MR.nii.gz,73,321,489,1.0,1.0,3.0
TH_1THA015,MASK,TH_1THA015_mask.nii.gz,73,321,489,1.0,1.0,3.0
TH_1THA016,CT,TH_1THA016_CT_reg.nii.gz,99,336,451,1.0,1.0,3.0
TH_1THA016,MR,TH_1THA016_MR.nii.gz,99,336,451,1.0,1.0,3.0
TH_1THA016,MASK,TH_1THA016_mask.nii.gz,99,336,451,1.0,1.0,3.0
TH_1THA017,CT,TH_1THA017_CT_reg.nii.gz,99,375,528,1.0,1.0,3.0
TH_1THA017,MR,TH_1THA017_MR.nii.gz,99,375,528,1.0,1.0,3.0
TH_1THA017,MASK,TH_1THA017_mask.nii.gz,99,375,528,1.0,1.0,3.0
TH_1THA018,CT,TH_1THA018_CT_reg.nii.gz,105,310,467,1.0,1.0,3.0
TH_1THA018,MR,TH_1THA018_MR.nii.gz,105,310,467,1.0,1.0,3.0
TH_1THA018,MASK,TH_1THA018_mask.nii.gz,105,310,467,1.0,1.0,3.0
TH_1THA019,CT,TH_1THA019_CT_reg.nii.gz,90,303,495,1.0,1.0,3.0
TH_1THA019,MR,TH_1THA019_MR.nii.gz,90,303,495,1.0,1.0,3.0
TH_1THA019,MASK,TH_1THA019_mask.nii.gz,90,303,495,1.0,1.0,3.0
TH_1THA022,CT,TH_1THA022_CT_reg.nii.gz,99,333,505,1.0,1.0,3.0
TH_1THA022,MR,TH_1THA022_MR.nii.gz,99,333,505,1.0,1.0,3.0
TH_1THA022,MASK,TH_1THA022_mask.nii.gz,99,333,505,1.0,1.0,3.0
TH_1THA026,CT,TH_1THA026_CT_reg.nii.gz,104,348,523,1.0,1.0,3.0
TH_1THA026,MR,TH_1THA026_MR.nii.gz,104,348,523,1.0,1.0,3.0
TH_1THA026,MASK,TH_1THA026_mask.nii.gz,104,348,523,1.0,1.0,3.0
TH_1THA028,CT,TH_1THA028_CT_reg.nii.gz,100,412,455,1.0,1.0,3.0
TH_1THA028,MR,TH_1THA028_MR.nii.gz,100,412,455,1.0,1.0,3.0
TH_1THA028,MASK,TH_1THA028_mask.nii.gz,100,412,455,1.0,1.0,3.0
TH_1THA031,CT,TH_1THA031_CT_reg.nii.gz,106,410,553,1.0,1.0,3.0
TH_1THA031,MR,TH_1THA031_MR.nii.gz,106,410,553,1.0,1.0,3.0
TH_1THA031,MASK,TH_1THA031_mask.nii.gz,106,410,553,1.0,1.0,3.0
TH_1THA032,CT,TH_1THA032_CT_reg.nii.gz,102,404,556,1.0,1.0,3.0
TH_1THA032,MR,TH_1THA032_MR.nii.gz,102,404,556,1.0,1.0,3.0
TH_1THA032,MASK,TH_1THA032_mask.nii.gz,102,404,556,1.0,1.0,3.0
TH_1THA034,CT,TH_1THA034_CT_reg.nii.gz,108,430,552,1.0,1.0,3.0
TH_1THA034,MR,TH_1THA034_MR.nii.gz,108,430,552,1.0,1.0,3.0
TH_1THA034,MASK,TH_1THA034_mask.nii.gz,108,430,552,1.0,1.0,3.0
TH_1THA039,CT,TH_1THA039_CT_reg.nii.gz,96,409,554,1.0,1.0,3.0
TH_1THA039,MR,TH_1THA039_MR.nii.gz,96,409,554,1.0,1.0,3.0
TH_1THA039,MASK,TH_1THA039_mask.nii.gz,96,409,554,1.0,1.0,3.0
TH_1THA040,CT,TH_1THA040_CT_reg.nii.gz,101,403,546,1.0,1.0,3.0
TH_1THA040,MR,TH_1THA040_MR.nii.gz,101,403,546,1.0,1.0,3.0
TH_1THA040,MASK,TH_1THA040_mask.nii.gz,101,403,546,1.0,1.0,3.0
TH_1THA041,CT,TH_1THA041_CT_reg.nii.gz,105,417,559,1.0,1.0,3.0
TH_1THA041,MR,TH_1THA041_MR.nii.gz,105,417,559,1.0,1.0,3.0
TH_1THA041,MASK,TH_1THA041_mask.nii.gz,105,417,559,1.0,1.0,3.0
TH_1THA045,CT,TH_1THA045_CT_reg.nii.gz,101,408,544,1.0,1.0,3.0
TH_1THA045,MR,TH_1THA045_MR.nii.gz,101,408,544,1.0,1.0,3.0
TH_1THA045,MASK,TH_1THA045_mask.nii.gz,101,408,544,1.0,1.0,3.0
TH_1THA046,CT,TH_1THA046_CT_reg.nii.gz,104,406,555,1.0,1.0,3.0
TH_1THA046,MR,TH_1THA046_MR.nii.gz,104,406,555,1.0,1.0,3.0
TH_1THA046,MASK,TH_1THA046_mask.nii.gz,104,406,555,1.0,1.0,3.0
TH_1THA047,CT,TH_1THA047_CT_reg.nii.gz,112,417,559,1.0,1.0,3.0
TH_1THA047,MR,TH_1THA047_MR.nii.gz,112,417,559,1.0,1.0,3.0
TH_1THA047,MASK,TH_1THA047_mask.nii.gz,112,417,559,1.0,1.0,3.0
TH_1THA048,CT,TH_1THA048_CT_reg.nii.gz,104,405,548,1.0,1.0,3.0
TH_1THA048,MR,TH_1THA048_MR.nii.gz,104,405,548,1.0,1.0,3.0
TH_1THA048,MASK,TH_1THA048_mask.nii.gz,104,405,548,1.0,1.0,3.0
TH_1THA049,CT,TH_1THA049_CT_reg.nii.gz,107,403,550,1.0,1.0,3.0
TH_1THA049,MR,TH_1THA049_MR.nii.gz,107,403,550,1.0,1.0,3.0
TH_1THA049,MASK,TH_1THA049_mask.nii.gz,107,403,550,1.0,1.0,3.0
TH_1THA050,CT,TH_1THA050_CT_reg.nii.gz,107,401,553,1.0,1.0,3.0
TH_1THA050,MR,TH_1THA050_MR.nii.gz,107,401,553,1.0,1.0,3.0
TH_1THA050,MASK,TH_1THA050_mask.nii.gz,107,401,553,1.0,1.0,3.0
TH_1THA051,CT,TH_1THA051_CT_reg.nii.gz,100,406,545,1.0,1.0,3.0
TH_1THA051,MR,TH_1THA051_MR.nii.gz,100,406,545,1.0,1.0,3.0
TH_1THA051,MASK,TH_1THA051_mask.nii.gz,100,406,545,1.0,1.0,3.0
TH_1THA052,CT,TH_1THA052_CT_reg.nii.gz,100,404,556,1.0,1.0,3.0
TH_1THA052,MR,TH_1THA052_MR.nii.gz,100,404,556,1.0,1.0,3.0
TH_1THA052,MASK,TH_1THA052_mask.nii.gz,100,404,556,1.0,1.0,3.0
TH_1THA054,CT,TH_1THA054_CT_reg.nii.gz,96,390,544,1.0,1.0,3.0
TH_1THA054,MR,TH_1THA054_MR.nii.gz,96,390,544,1.0,1.0,3.0
TH_1THA054,MASK,TH_1THA054_mask.nii.gz,96,390,544,1.0,1.0,3.0
TH_1THA055,CT,TH_1THA055_CT_reg.nii.gz,103,401,548,1.0,1.0,3.0
TH_1THA055,MR,TH_1THA055_MR.nii.gz,103,401,548,1.0,1.0,3.0
TH_1THA055,MASK,TH_1THA055_mask.nii.gz,103,401,548,1.0,1.0,3.0
TH_1THA056,CT,TH_1THA056_CT_reg.nii.gz,104,407,546,1.0,1.0,3.0
TH_1THA056,MR,TH_1THA056_MR.nii.gz,104,407,546,1.0,1.0,3.0
TH_1THA056,MASK,TH_1THA056_mask.nii.gz,104,407,546,1.0,1.0,3.0
TH_1THA058,CT,TH_1THA058_CT_reg.nii.gz,100,404,544,1.0,1.0,3.0
TH_1THA058,MR,TH_1THA058_MR.nii.gz,100,404,544,1.0,1.0,3.0
TH_1THA058,MASK,TH_1THA058_mask.nii.gz,100,404,544,1.0,1.0,3.0
TH_1THA060,CT,TH_1THA060_CT_reg.nii.gz,101,398,551,1.0,1.0,3.0
TH_1THA060,MR,TH_1THA060_MR.nii.gz,101,398,551,1.0,1.0,3.0
TH_1THA060,MASK,TH_1THA060_mask.nii.gz,101,398,551,1.0,1.0,3.0
TH_1THA203,CT,TH_1THA203_CT_reg.nii.gz,92,479,486,1.0,1.0,3.0
TH_1THA203,MR,TH_1THA203_MR.nii.gz,92,479,486,1.0,1.0,3.0
TH_1THA203,MASK,TH_1THA203_mask.nii.gz,92,479,486,1.0,1.0,3.0
TH_1THA205,CT,TH_1THA205_CT_reg.nii.gz,88,479,499,1.0,1.0,3.0
TH_1THA205,MR,TH_1THA205_MR.nii.gz,88,479,499,1.0,1.0,3.0
TH_1THA205,MASK,TH_1THA205_mask.nii.gz,88,479,499,1.0,1.0,3.0
TH_1THA207,CT,TH_1THA207_CT_reg.nii.gz,93,512,535,1.0,1.0,3.0
TH_1THA207,MR,TH_1THA207_MR.nii.gz,93,512,535,1.0,1.0,3.0
TH_1THA207,MASK,TH_1THA207_mask.nii.gz,93,512,535,1.0,1.0,3.0
TH_1THA212,CT,TH_1THA212_CT_reg.nii.gz,90,447,455,1.0,1.0,3.0
TH_1THA212,MR,TH_1THA212_MR.nii.gz,90,447,455,1.0,1.0,3.0
TH_1THA212,MASK,TH_1THA212_mask.nii.gz,90,447,455,1.0,1.0,3.0
TH_1THA213,CT,TH_1THA213_CT_reg.nii.gz,93,492,494,1.0,1.0,3.0
TH_1THA213,MR,TH_1THA213_MR.nii.gz,93,492,494,1.0,1.0,3.0
TH_1THA213,MASK,TH_1THA213_mask.nii.gz,93,492,494,1.0,1.0,3.0
TH_1THA217,CT,TH_1THA217_CT_reg.nii.gz,91,493,503,1.0,1.0,3.0
TH_1THA217,MR,TH_1THA217_MR.nii.gz,91,493,503,1.0,1.0,3.0
TH_1THA217,MASK,TH_1THA217_mask.nii.gz,91,493,503,1.0,1.0,3.0
TH_1THA221,CT,TH_1THA221_CT_reg.nii.gz,99,489,483,1.0,1.0,3.0
TH_1THA221,MR,TH_1THA221_MR.nii.gz,99,489,483,1.0,1.0,3.0
TH_1THA221,MASK,TH_1THA221_mask.nii.gz,99,489,483,1.0,1.0,3.0
TH_1THA223,CT,TH_1THA223_CT_reg.nii.gz,97,501,497,1.0,1.0,3.0
TH_1THA223,MR,TH_1THA223_MR.nii.gz,97,501,497,1.0,1.0,3.0
TH_1THA223,MASK,TH_1THA223_mask.nii.gz,97,501,497,1.0,1.0,3.0
TH_1THA224,CT,TH_1THA224_CT_reg.nii.gz,106,481,477,1.0,1.0,3.0
TH_1THA224,MR,TH_1THA224_MR.nii.gz,106,481,477,1.0,1.0,3.0
TH_1THA224,MASK,TH_1THA224_mask.nii.gz,106,481,477,1.0,1.0,3.0
TH_1THA228,CT,TH_1THA228_CT_reg.nii.gz,88,463,467,1.0,1.0,3.0
TH_1THA228,MR,TH_1THA228_MR.nii.gz,88,463,467,1.0,1.0,3.0
TH_1THA228,MASK,TH_1THA228_mask.nii.gz,88,463,467,1.0,1.0,3.0
TH_1THA230,CT,TH_1THA230_CT_reg.nii.gz,80,553,547,1.0,1.0,3.0
TH_1THA230,MR,TH_1THA230_MR.nii.gz,80,553,547,1.0,1.0,3.0
TH_1THA230,MASK,TH_1THA230_mask.nii.gz,80,553,547,1.0,1.0,3.0
TH_1THA231,CT,TH_1THA231_CT_reg.nii.gz,91,393,443,1.0,1.0,3.0
TH_1THA231,MR,TH_1THA231_MR.nii.gz,91,393,443,1.0,1.0,3.0
TH_1THA231,MASK,TH_1THA231_mask.nii.gz,91,393,443,1.0,1.0,3.0
TH_1THA234,CT,TH_1THA234_CT_reg.nii.gz,95,474,471,1.0,1.0,3.0
TH_1THA234,MR,TH_1THA234_MR.nii.gz,95,474,471,1.0,1.0,3.0
TH_1THA234,MASK,TH_1THA234_mask.nii.gz,95,474,471,1.0,1.0,3.0
TH_1THA235,CT,TH_1THA235_CT_reg.nii.gz,101,532,556,1.0,1.0,3.0
TH_1THA235,MR,TH_1THA235_MR.nii.gz,101,532,556,1.0,1.0,3.0
TH_1THA235,MASK,TH_1THA235_mask.nii.gz,101,532,556,1.0,1.0,3.0
TH_1THA237,CT,TH_1THA237_CT_reg.nii.gz,71,461,461,1.0,1.0,3.0
TH_1THA237,MR,TH_1THA237_MR.nii.gz,71,461,461,1.0,1.0,3.0
TH_1THA237,MASK,TH_1THA237_mask.nii.gz,71,461,461,1.0,1.0,3.0
TH_1THA243,CT,TH_1THA243_CT_reg.nii.gz,106,465,472,1.0,1.0,3.0
TH_1THA243,MR,TH_1THA243_MR.nii.gz,106,465,472,1.0,1.0,3.0
TH_1THA243,MASK,TH_1THA243_mask.nii.gz,106,465,472,1.0,1.0,3.0
TH_1THA244,CT,TH_1THA244_CT_reg.nii.gz,106,480,487,1.0,1.0,3.0
TH_1THA244,MR,TH_1THA244_MR.nii.gz,106,480,487,1.0,1.0,3.0
TH_1THA244,MASK,TH_1THA244_mask.nii.gz,106,480,487,1.0,1.0,3.0
TH_1THA246,CT,TH_1THA246_CT_reg.nii.gz,90,471,471,1.0,1.0,3.0
TH_1THA246,MR,TH_1THA246_MR.nii.gz,90,471,471,1.0,1.0,3.0
TH_1THA246,MASK,TH_1THA246_mask.nii.gz,90,471,471,1.0,1.0,3.0
TH_1THA248,CT,TH_1THA248_CT_reg.nii.gz,83,475,469,1.0,1.0,3.0
TH_1THA248,MR,TH_1THA248_MR.nii.gz,83,475,469,1.0,1.0,3.0
TH_1THA248,MASK,TH_1THA248_mask.nii.gz,83,475,469,1.0,1.0,3.0
TH_1THA249,CT,TH_1THA249_CT_reg.nii.gz,101,461,478,1.0,1.0,3.0
TH_1THA249,MR,TH_1THA249_MR.nii.gz,101,461,478,1.0,1.0,3.0
TH_1THA249,MASK,TH_1THA249_mask.nii.gz,101,461,478,1.0,1.0,3.0
TH_1THA250,CT,TH_1THA250_CT_reg.nii.gz,93,458,458,1.0,1.0,3.0
TH_1THA250,MR,TH_1THA250_MR.nii.gz,93,458,458,1.0,1.0,3.0
TH_1THA250,MASK,TH_1THA250_mask.nii.gz,93,458,458,1.0,1.0,3.0
TH_1THA251,CT,TH_1THA251_CT_reg.nii.gz,104,481,468,1.0,1.0,3.0
TH_1THA251,MR,TH_1THA251_MR.nii.gz,104,481,468,1.0,1.0,3.0
TH_1THA251,MASK,TH_1THA251_mask.nii.gz,104,481,468,1.0,1.0,3.0
TH_1THA252,CT,TH_1THA252_CT_reg.nii.gz,106,467,465,1.0,1.0,3.0
TH_1THA252,MR,TH_1THA252_MR.nii.gz,106,467,465,1.0,1.0,3.0
TH_1THA252,MASK,TH_1THA252_mask.nii.gz,106,467,465,1.0,1.0,3.0
TH_1THA253,CT,TH_1THA253_CT_reg.nii.gz,85,459,460,1.0,1.0,3.0
TH_1THA253,MR,TH_1THA253_MR.nii.gz,85,459,460,1.0,1.0,3.0
TH_1THA253,MASK,TH_1THA253_mask.nii.gz,85,459,460,1.0,1.0,3.0
TH_1THA255,CT,TH_1THA255_CT_reg.nii.gz,92,473,465,1.0,1.0,3.0
TH_1THA255,MR,TH_1THA255_MR.nii.gz,92,473,465,1.0,1.0,3.0
TH_1THA255,MASK,TH_1THA255_mask.nii.gz,92,473,465,1.0,1.0,3.0
TH_1THA256,CT,TH_1THA256_CT_reg.nii.gz,110,471,472,1.0,1.0,3.0
TH_1THA256,MR,TH_1THA256_MR.nii.gz,110,471,472,1.0,1.0,3.0
TH_1THA256,MASK,TH_1THA256_mask.nii.gz,110,471,472,1.0,1.0,3.0
TH_1THA257,CT,TH_1THA257_CT_reg.nii.gz,102,444,467,1.0,1.0,3.0
TH_1THA257,MR,TH_1THA257_MR.nii.gz,102,444,467,1.0,1.0,3.0
TH_1THA257,MASK,TH_1THA257_mask.nii.gz,102,444,467,1.0,1.0,3.0
TH_1THA258,CT,TH_1THA258_CT_reg.nii.gz,89,465,456,1.0,1.0,3.0
TH_1THA258,MR,TH_1THA258_MR.nii.gz,89,465,456,1.0,1.0,3.0
TH_1THA258,MASK,TH_1THA258_mask.nii.gz,89,465,456,1.0,1.0,3.0
TH_1THA259,CT,TH_1THA259_CT_reg.nii.gz,109,461,483,1.0,1.0,3.0
TH_1THA259,MR,TH_1THA259_MR.nii.gz,109,461,483,1.0,1.0,3.0
TH_1THA259,MASK,TH_1THA259_mask.nii.gz,109,461,483,1.0,1.0,3.0
TH_1THA260,CT,TH_1THA260_CT_reg.nii.gz,111,458,475,1.0,1.0,3.0
TH_1THA260,MR,TH_1THA260_MR.nii.gz,111,458,475,1.0,1.0,3.0
TH_1THA260,MASK,TH_1THA260_mask.nii.gz,111,458,475,1.0,1.0,3.0
TH_1THA261,CT,TH_1THA261_CT_reg.nii.gz,89,479,467,1.0,1.0,3.0
TH_1THA261,MR,TH_1THA261_MR.nii.gz,89,479,467,1.0,1.0,3.0
TH_1THA261,MASK,TH_1THA261_mask.nii.gz,89,479,467,1.0,1.0,3.0
TH_1THA262,CT,TH_1THA262_CT_reg.nii.gz,96,456,459,1.0,1.0,3.0
TH_1THA262,MR,TH_1THA262_MR.nii.gz,96,456,459,1.0,1.0,3.0
TH_1THA262,MASK,TH_1THA262_mask.nii.gz,96,456,459,1.0,1.0,3.0
TH_1THA265,CT,TH_1THA265_CT_reg.nii.gz,103,468,465,1.0,1.0,3.0
TH_1THA265,MR,TH_1THA265_MR.nii.gz,103,468,465,1.0,1.0,3.0
TH_1THA265,MASK,TH_1THA265_mask.nii.gz,103,468,465,1.0,1.0,3.0
TH_1THA266,CT,TH_1THA266_CT_reg.nii.gz,105,474,466,1.0,1.0,3.0
TH_1THA266,MR,TH_1THA266_MR.nii.gz,105,474,466,1.0,1.0,3.0
TH_1THA266,MASK,TH_1THA266_mask.nii.gz,105,474,466,1.0,1.0,3.0
TH_1THA267,CT,TH_1THA267_CT_reg.nii.gz,92,462,462,1.0,1.0,3.0
TH_1THA267,MR,TH_1THA267_MR.nii.gz,92,462,462,1.0,1.0,3.0
TH_1THA267,MASK,TH_1THA267_mask.nii.gz,92,462,462,1.0,1.0,3.0
TH_1THA268,CT,TH_1THA268_CT_reg.nii.gz,91,467,465,1.0,1.0,3.0
TH_1THA268,MR,TH_1THA268_MR.nii.gz,91,467,465,1.0,1.0,3.0
TH_1THA268,MASK,TH_1THA268_mask.nii.gz,91,467,465,1.0,1.0,3.0
TH_1THA269,CT,TH_1THA269_CT_reg.nii.gz,102,473,481,1.0,1.0,3.0
TH_1THA269,MR,TH_1THA269_MR.nii.gz,102,473,481,1.0,1.0,3.0
TH_1THA269,MASK,TH_1THA269_mask.nii.gz,102,473,481,1.0,1.0,3.0
TH_1THA270,CT,TH_1THA270_CT_reg.nii.gz,109,469,477,1.0,1.0,3.0
TH_1THA270,MR,TH_1THA270_MR.nii.gz,109,469,477,1.0,1.0,3.0
TH_1THA270,MASK,TH_1THA270_mask.nii.gz,109,469,477,1.0,1.0,3.0
TH_1THA271,CT,TH_1THA271_CT_reg.nii.gz,90,471,485,1.0,1.0,3.0
TH_1THA271,MR,TH_1THA271_MR.nii.gz,90,471,485,1.0,1.0,3.0
TH_1THA271,MASK,TH_1THA271_mask.nii.gz,90,471,485,1.0,1.0,3.0
TH_1THA272,CT,TH_1THA272_CT_reg.nii.gz,95,481,467,1.0,1.0,3.0
TH_1THA272,MR,TH_1THA272_MR.nii.gz,95,481,467,1.0,1.0,3.0
TH_1THA272,MASK,TH_1THA272_mask.nii.gz,95,481,467,1.0,1.0,3.0
TH_1THA273,CT,TH_1THA273_CT_reg.nii.gz,93,477,477,1.0,1.0,3.0
TH_1THA273,MR,TH_1THA273_MR.nii.gz,93,477,477,1.0,1.0,3.0
TH_1THA273,MASK,TH_1THA273_mask.nii.gz,93,477,477,1.0,1.0,3.0
TH_1THA275,CT,TH_1THA275_CT_reg.nii.gz,91,451,461,1.0,1.0,3.0
TH_1THA275,MR,TH_1THA275_MR.nii.gz,91,451,461,1.0,1.0,3.0
TH_1THA275,MASK,TH_1THA275_mask.nii.gz,91,451,461,1.0,1.0,3.0
TH_1THA276,CT,TH_1THA276_CT_reg.nii.gz,105,459,464,1.0,1.0,3.0
TH_1THA276,MR,TH_1THA276_MR.nii.gz,105,459,464,1.0,1.0,3.0
TH_1THA276,MASK,TH_1THA276_mask.nii.gz,105,459,464,1.0,1.0,3.0
TH_1THA277,CT,TH_1THA277_CT_reg.nii.gz,115,448,458,1.0,1.0,3.0
TH_1THA277,MR,TH_1THA277_MR.nii.gz,115,448,458,1.0,1.0,3.0
TH_1THA277,MASK,TH_1THA277_mask.nii.gz,115,448,458,1.0,1.0,3.0
TH_1THA279,CT,TH_1THA279_CT_reg.nii.gz,104,470,477,1.0,1.0,3.0
TH_1THA279,MR,TH_1THA279_MR.nii.gz,104,470,477,1.0,1.0,3.0
TH_1THA279,MASK,TH_1THA279_mask.nii.gz,104,470,477,1.0,1.0,3.0
TH_1THA280,CT,TH_1THA280_CT_reg.nii.gz,103,458,462,1.0,1.0,3.0
TH_1THA280,MR,TH_1THA280_MR.nii.gz,103,458,462,1.0,1.0,3.0
TH_1THA280,MASK,TH_1THA280_mask.nii.gz,103,458,462,1.0,1.0,3.0
